"","samp_id","meas_yr","Age","LateSuc_sp","Species_Div","MaxHgt","Special_Att","MaxDBH","DBH_CV","Hght_CV","DeadFallen_bio","DeadStand_bio","Live_bio","LargeTreesDen","TreeDen","CExyz","CVHeight","FD","CRugos","MADHeight","FHD","CANCOV","Hght_Max","outlier","SI","BEC","AOI","year","IMAT","Stand_Age","Productivity","Age_Productivity","Old_prod","ogi_cluster","BECsubzone","BECzone","PC1","PC2","PC3"
"24","01015BG000012",2004,-0.259830300775182,0.411899839191362,-1.27743464892966,1.75372194652248,-0.604466162850162,0.397144409094436,-0.287714739175561,0.163292238480439,-0.363116704608316,0.192488584371771,0.284271455508688,-0.209573607357874,-0.946525485057867,0.96664152070707,0.356719554595264,-1.04806267324523,2.76657854494668,2.21485468849333,0.136587051332014,-0.178929805270195,1.68057054741712,FALSE,1.8084548978952,"CWHvm1","AOI",2019,-0.0879218902124442,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.687041576512763,0.140050844969295,-0.162691775867795
"25","01015BG000013",2018,-0.195873778587955,0.411899839191362,0.181405691652766,1.42782016146952,-0.136728943856289,0.451462714363312,-0.339226133863716,0.665438250300577,0.353949172700761,0.574078039930028,0.287747077893992,-0.221632557851882,-0.630863160577414,-1.45980646923035,-1.46343175847105,-1.59700259531073,-0.423529378827097,-0.521622734926248,-0.39778776684806,0.634667599162524,1.36754047802621,FALSE,1.12434592922344,"CWHvm1","AOI",2019,0.49074929859577,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHvm","CWH",1.1864147486239,0.375273392886551,0.0798700336926506
"26","01015BG000014",2019,-0.671236432266875,0.323350673501878,-0.269662586771169,-1.84601140656248,-0.014343307045657,-1.36432063319624,-1.09961464287933,-0.850304432610213,-0.488623441549794,-0.637950548004185,-0.987650704235464,-0.367591451756808,1.98095809573757,-1.365007358702,0.258719359544101,0.787596910924852,-1.21728262538022,-1.39283856644543,-1.55701419092068,-1.88260380843896,-1.85296838858905,FALSE,-1.50035916555888,"CWHvm1","AOI",2019,-1.18984612910005,"<70yrs","Low-Prod","Low-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-3.20564306559582,-0.297292578499181,0.965856280038676
"27","01015BG000015",2004,-0.702325811603599,0.411899839191362,-0.233921145712516,-1.80897711280646,-0.276372994197005,-1.23046480949794,-0.739470526552666,-0.895465420611198,-0.488623441549794,-0.63855928329829,-0.97404754382498,-0.367591451756808,1.88598803404193,-1.43839280854124,0.823789033819363,0.737816672054245,-1.20480567163224,-1.32488479179971,-0.963117944969494,-2.66249563114232,-1.83831919814958,FALSE,-0.855543395856874,"CWHvm1","AOI",2019,-1.15836953644451,"<70yrs","Low-Prod","Low-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-3.00742037778633,-0.171134222163416,1.14996560770833
"28","01015BG000017",2019,0.296292790176406,0.411899839191362,0.148353116068664,1.32412413895267,0.958122620603443,-0.0335221541087917,0.0600192719959897,1.08423572062849,0.26225736001783,0.750563439732489,0.00272515598781553,-0.367591451756808,-0.832805347427884,-0.0999567981545553,-1.03451004451847,-0.358027112901852,0.242185499887399,-0.23441611845622,0.646886187438174,0.655982700515821,0.887972243639167,FALSE,0.951775172172372,"CWHvm1","AOI",2019,0.559033196632181,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHvm","CWH",1.25722065611257,0.784069521737163,-0.595693136174888
"29","01015BG000502",2001,-0.324269607088358,0.411899839191362,-0.0265168650134167,-0.209095622546478,-0.93949806324759,-0.687281756809187,-0.447891910548122,-0.757282254452527,-0.449776908659061,-0.109289016691247,-0.394986877320469,-0.367591451756808,1.23192405765883,-0.457058122252383,1.06968202496606,-1.0910275803188,-0.477202595606809,1.30011977119567,-1.67050272388713,-0.814443611473011,-0.401156515034696,FALSE,-0.394042698294007,"CWHvm1","AOI",2019,-0.707412736826677,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-1.49790801018936,-0.179242161079078,1.27323014577838
"30","01016DG000502",2001,-0.434016857698806,0.411899839191362,-1.52970202025493,0.205688467520924,0.018114104406886,0.366105377512222,1.38267351321864,0.774143633603867,-0.459834366838454,2.5339393267942,-0.311328344928335,-0.0566710544316225,0.320775794546702,0.507730038652812,-0.799770629062,0.251740169382032,0.0939658464702504,-0.512945554952992,-0.113545891305046,0.552869926863297,0.0105628373168852,FALSE,0.640004682131384,"CWHvm1","AOI",2019,0.515610414354129,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHvm","CWH",0.687674434428762,1.71292688794877,-0.0356307907098421
"31","01016DG000504",2001,-0.423173001182886,0.411899839191362,-1.13407488712012,0.687134286349159,-0.877646020097296,-0.625203693644758,-0.0330465385274353,0.0908918239047893,0.192805635524439,-0.284671407417104,-0.301850922082369,-0.367591451756808,-0.121940678751403,-0.0954820345387434,0.272013747388329,-1.98528710682228,-0.44364157781555,0.476677687245693,-1.29936786425738,-0.419243422130642,0.697532767925983,FALSE,1.15189828485654,"CWHvm1","AOI",2019,-0.465278499721288,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",-0.534598452024153,0.649356967729093,0.491276147375092
"32","01020BG000001",2018,-0.256221812277635,0.411899839191362,-1.65104166666667,1.53892304273758,0.361963561640518,-0.144098704120431,-0.955042561336682,0.716232691242722,-0.393206014973155,0.742786702816178,-0.00440725535757035,-0.367591451756808,-0.810366995571648,0.496981187432083,-1.00625630367654,-0.930098784087625,0.6068763454413,-0.47294191933276,0.0993324084276953,0.54255963846984,1.42999228989977,FALSE,1.14574738241941,"CWHvm1","AOI",2019,-0.0950630807992983,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.211525634375643,0.407837353842289,-0.749394401209214
"33","02001 R000501",1992,-0.590317126540483,0.411899839191362,-0.262212653502899,-0.846085475149989,-0.969664498327909,-0.972452859470784,0.263279667863615,0.225810136466889,-0.488623441549794,-0.345494166838707,-0.636827959824356,-0.367591451756808,1.5386411090193,-0.498469674744269,-1.72404128616727,-1.47171000047026,-1.26529583061205,-1.14351358871779,-2.04709794748503,0.78720891605724,-0.330223592906708,FALSE,0.638319081284458,"CWHvm1","AOI",2019,-0.783274009400087,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-1.71821150748991,0.805932833156961,1.55672939262561
"34","02001 R000503",1990,-0.631314105456101,0.37666087673278,-0.499031032384323,-1.82379083030887,-1.27783677201258,-1.29254287266237,-0.731847524306186,-1.15666023629369,-0.488623441549794,-0.634070793127155,-1.01123448838439,-0.367591451756808,-0.217975388863904,-0.279392231621448,0.372239996108609,0.0767169513020242,-0.991661752578959,-0.698625637982948,0.0964229899420416,-0.103539780484789,-0.972474942174248,FALSE,-0.997963718797308,"CWHvm1","AOI",2019,-1.38760342123533,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.74420618057467,-0.531768984860439,0.900397425095258
"35","02002 G000003",2019,-0.452642585613715,0.381623381021817,0.844791713040477,0.701948003851567,-0.209873035715413,0.0828742143245132,0.250651497832274,-0.0641673460285526,0.670247804280121,0.51299997881752,-0.118337320324426,-0.367591451756808,0.514882742491483,-1.68423506916691,-1.4113119305978,-0.870605242592765,-0.575270643716122,-0.630174298218519,-0.165567046570275,0.787129245363875,0.84479568234387,FALSE,-0.218772790428714,"CWHvm1","AOI",2023,0.367925613870254,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHvm","CWH",0.41505032584978,0.637110610983043,0.689379667227388
